[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[ཞི་_100_],ཞི་_100_,ཞི་_100_,ཞི་_100_,ཞི་_100_,ཞི་_100_,ཞི་_100_,ཞི་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_,ལ་_100_
[མི་_100_],མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_,མི་_100_
[མཉམ་_100_],མཉམ་_100_,མཉམ་_100_,མཉམ་_100_,མཉམ་_100_,མཉམ་_100_,མཉམ་_100_,མཉམ་_100_
[མཉམ་_100_],མཉམ་_100_,མཉམ་_100_,མཉམ་_100_,མཉམ་_100_,མཉམ་_100_,མཉམ་_100_,མཉམ་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ཁྱབ་_100_],ཁྱབ་_100_,ཁྱབ་_100_,ཁྱབ་_100_,ཁྱབ་_100_,ཁྱབ་_100_,ཁྱབ་_100_,ཁྱབ་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_,པ་_100_
[ཅན་_100_],ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_,ཅན་_100_
[ཏེ་_87_],ཏེ་_87_,ཏེ་_87_,ཏེ་_87_,ཏེ་_87_,ཏེ་_87_,སྟེ་_12_,ཏེ་_87_
[སྤྲོས་_100_],སྤྲོས་_100_,སྤྲོས་_100_,སྤྲོས་_100_,སྤྲོས་_100_,སྤྲོས་_100_,སྤྲོས་_100_,སྤྲོས་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_,མེད་_100_
[པ_100_],པ_100_,པ_100_,པ_100_,པ_100_,པ_100_,པ_100_,པ_100_
[། །​_87_],། །​_87_,། །​_87_,། །​_87_,།།_12_,། །​_87_,། །​_87_,། །​_87_
[སོ་_100_],སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_,སོ་_100_
